日付,到着時刻,定刻,遅延(分),状況,系統,バス停名,ナンバー,バス会社
2026/08/20,08:23,08:24,-1,定時,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄200か912,琉球バス交通
2026/08/20,08:23,08:20,3,定時,89,那覇西高校前（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/20,08:24,08:14,10,遅延 +10分,89,壺川（開南・国場向け）,沖縄200か1691,琉球バス交通
2026/08/20,08:24,08:25,-1,定時,89,上泉（那覇バスターミナル・小禄向け）,沖縄200か912,琉球バス交通
2026/08/20,08:24,08:22,2,定時,89,西崎第二団地前（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/20,08:25,08:22,3,定時,89,西崎運動公園前（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/20,08:25,08:16,9,遅延 +9分,89,農協会館前（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/20,08:25,08:27,-2,早着 -2分,89,開南（那覇バスターミナル・旭橋向け）,沖縄230あ 1362,沖縄バス
2026/08/20,08:26,08:17,9,遅延 +9分,89,与儀小学校前（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/20,08:27,08:19,8,遅延 +8分,89,与儀十字路（那覇署前　牧志駅・おもろまち方面）,沖縄200か1691,琉球バス交通
2026/08/20,08:27,08:22,5,遅延 +5分,89,赤嶺駅前（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/20,08:27,08:27,0,定時,89,金城（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/20,08:27,08:27,0,定時,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄230あ 1362,沖縄バス
2026/08/20,08:28,08:25,3,定時,89,西崎中学校入口（那覇・向陽高校向け）,沖縄200か 930,沖縄バス
2026/08/20,08:28,08:24,4,遅延 +4分,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄230あ 1362,沖縄バス
2026/08/20,08:29,08:28,1,定時,89,阿波根（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/20,08:29,08:28,1,定時,89,開南（那覇バスターミナル・旭橋向け）,沖縄200か1691,琉球バス交通
2026/08/20,08:29,08:28,1,定時,89,翁長（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/20,08:29,08:33,-4,早着 -4分,89,軍桟橋前（那覇空港→旭橋方面）,沖縄230あ 1364,沖縄バス
2026/08/20,08:29,08:25,4,遅延 +4分,89,上泉（那覇バスターミナル・小禄向け）,沖縄230あ 1362,沖縄バス
2026/08/20,08:30,08:30,0,定時,89,糸満バスターミナル（那覇・米須・高嶺向け）,沖縄200か1684,琉球バス交通
2026/08/20,08:31,08:31,0,定時,89,糸満市役所入口（那覇・米須・高嶺向け）,沖縄200か1684,琉球バス交通
2026/08/20,08:31,08:28,3,定時,89,翁長入口（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/20,08:31,08:35,-4,早着 -4分,89,公園前（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/20,08:31,08:28,3,定時,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄200か1691,琉球バス交通
2026/08/20,08:31,08:24,7,遅延 +7分,89,赤嶺安里原（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/20,08:32,08:31,1,定時,89,豊見城南高校前（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/20,08:32,08:24,8,遅延 +8分,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄200か1691,琉球バス交通
2026/08/20,08:32,08:32,0,定時,89,糸満市場入口（那覇・米須・高嶺向け）,沖縄200か1684,琉球バス交通
2026/08/20,08:33,08:32,1,定時,89,糸満ロータリー（那覇・沖水向け）,沖縄200か1684,琉球バス交通
2026/08/20,08:33,08:26,7,遅延 +7分,89,小禄駅前（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/20,08:33,08:25,8,遅延 +8分,89,上泉（那覇バスターミナル・小禄向け）,沖縄200か1691,琉球バス交通
2026/08/20,08:34,08:33,1,定時,89,糸満西区（那覇・沖水向け）,沖縄200か1684,琉球バス交通
2026/08/20,08:34,08:33,1,定時,89,白銀堂前（那覇・沖水向け）,沖縄200か1684,琉球バス交通
2026/08/20,08:34,08:33,1,定時,89,与根入口（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/20,08:34,08:27,7,遅延 +7分,89,田原（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/20,08:35,08:34,1,定時,89,糸満入口（那覇・沖水向け）,沖縄200か1684,琉球バス交通
2026/08/20,08:35,08:34,1,定時,89,座安入口（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/20,08:36,08:35,1,定時,89,伊良波（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/20,08:37,08:41,-4,早着 -4分,89,那覇西高校前（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/20,08:38,08:36,2,定時,89,西崎入口（那覇バスターミナル向け）,沖縄200か1684,琉球バス交通
2026/08/20,08:38,08:41,-3,早着 -3分,89,旭橋・那覇バスターミナル　のりば１０,沖縄200か1691,琉球バス交通
2026/08/20,08:39,08:36,3,定時,89,我那覇（那覇方面）,沖縄200か 930,沖縄バス
2026/08/20,08:40,08:41,-1,定時,89,金城（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/20,08:40,08:37,3,定時,89,潮平（那覇バスターミナル向け）,沖縄200か1684,琉球バス交通
2026/08/20,08:41,08:38,3,定時,89,名嘉地（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/20,08:41,08:33,8,遅延 +8分,89,軍桟橋前（那覇空港→旭橋方面）,沖縄200か1523,琉球バス交通
2026/08/20,08:41,08:43,-2,早着 -2分,89,旭町（開南・国場向け）,沖縄230あ 1364,沖縄バス
2026/08/20,08:42,08:41,1,定時,89,高良（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/20,08:43,08:35,8,遅延 +8分,89,公園前（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/20,08:44,08:46,-2,早着 -2分,89,阿波根（那覇バスターミナル向け）,沖縄200か1684,琉球バス交通
2026/08/20,08:44,08:41,3,定時,89,宇栄原入口（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/20,08:44,08:39,5,遅延 +5分,89,西壷川（開南・国場向け）,沖縄230あ 1364,沖縄バス
2026/08/20,08:45,08:42,3,定時,89,新町入口（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/20,08:45,08:40,5,遅延 +5分,89,翁長（那覇バスターミナル向け）,沖縄200か1684,琉球バス交通
2026/08/20,08:45,08:43,2,定時,89,第二ゲート（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/20,08:45,08:45,0,定時,89,壺川（開南・国場向け）,沖縄230あ 1364,沖縄バス
2026/08/20,08:46,08:40,6,遅延 +6分,89,翁長入口（那覇バスターミナル向け）,沖縄200か1684,琉球バス交通
2026/08/20,08:46,08:42,4,遅延 +4分,89,豊見城南高校前（那覇バスターミナル向け）,沖縄200か1684,琉球バス交通
2026/08/20,08:46,08:44,2,定時,89,赤嶺駅前（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/20,08:48,08:44,4,遅延 +4分,89,与根入口（那覇バスターミナル向け）,沖縄200か1684,琉球バス交通
2026/08/20,08:48,08:47,1,定時,89,農協会館前（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/20,08:49,08:45,4,遅延 +4分,89,座安入口（那覇バスターミナル向け）,沖縄200か1684,琉球バス交通
2026/08/20,08:49,08:46,3,定時,89,赤嶺安里原（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/20,08:49,08:48,1,定時,89,与儀小学校前（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/20,08:50,08:46,4,遅延 +4分,89,伊良波（那覇バスターミナル向け）,沖縄200か1684,琉球バス交通
2026/08/20,08:50,08:50,0,定時,89,糸満市役所入口（那覇・米須・高嶺向け）,沖縄230あ 1365,沖縄バス
2026/08/20,08:50,08:48,2,定時,89,小禄駅前（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/20,08:50,08:46,4,遅延 +4分,89,旭橋・那覇バスターミナル　のりば１０,沖縄230あ 1362,沖縄バス
2026/08/20,08:51,08:49,2,定時,89,田原（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/20,08:51,08:50,1,定時,89,与儀十字路（那覇署前　牧志駅・おもろまち方面）,沖縄230あ 1364,沖縄バス
2026/08/20,08:51,08:51,0,定時,89,糸満市場入口（那覇・米須・高嶺向け）,沖縄230あ 1365,沖縄バス
2026/08/20,08:51,08:47,4,遅延 +4分,89,我那覇（那覇方面）,沖縄200か1684,琉球バス交通
2026/08/20,08:52,08:52,0,定時,89,糸満ロータリー（那覇・沖水向け）,沖縄230あ 1365,沖縄バス
2026/08/20,08:52,08:49,3,定時,89,名嘉地（那覇バスターミナル向け）,沖縄200か1684,琉球バス交通
2026/08/20,08:52,08:46,6,遅延 +6分,89,開南（那覇バスターミナル・旭橋向け）,沖縄230あ 1364,沖縄バス
2026/08/20,08:54,08:46,8,遅延 +8分,89,那覇西高校前（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/20,08:54,08:53,1,定時,89,白銀堂前（那覇・沖水向け）,沖縄230あ 1365,沖縄バス
2026/08/20,08:55,08:54,1,定時,89,糸満入口（那覇・沖水向け）,沖縄230あ 1365,沖縄バス
2026/08/20,08:55,08:46,9,遅延 +9分,89,高良（那覇バスターミナル向け）,沖縄200か1684,琉球バス交通
2026/08/20,08:55,08:46,9,遅延 +9分,89,金城（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/20,08:55,08:46,9,遅延 +9分,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄230あ 1364,沖縄バス
2026/08/20,08:55,08:52,3,定時,89,宇栄原入口（那覇バスターミナル向け）,沖縄200か1684,琉球バス交通
2026/08/20,08:56,08:57,-1,定時,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄230あ 1364,沖縄バス
2026/08/20,08:56,08:52,4,遅延 +4分,89,新町入口（那覇バスターミナル向け）,沖縄200か1684,琉球バス交通
2026/08/20,08:56,08:55,1,定時,89,軍桟橋前（那覇空港→旭橋方面）,沖縄200か 930,沖縄バス
2026/08/20,08:56,08:43,13,遅延 +13分,89,旭町（開南・国場向け）,沖縄200か1523,琉球バス交通
2026/08/20,08:57,08:54,3,定時,89,赤嶺駅前（那覇バスターミナル向け）,沖縄200か1684,琉球バス交通
2026/08/20,08:58,08:56,2,定時,89,西崎入口（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/20,08:58,08:53,5,遅延 +5分,89,西壷川（開南・国場向け）,沖縄200か1523,琉球バス交通
2026/08/20,08:58,08:58,0,定時,89,上泉（那覇バスターミナル・小禄向け）,沖縄230あ 1364,沖縄バス
2026/08/20,08:58,08:57,1,定時,89,潮平（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/20,08:58,08:45,13,遅延 +13分,89,壺川（開南・国場向け）,沖縄200か1523,琉球バス交通
2026/08/21,07:00,07:05,-5,早着 -5分,89,糸満バスターミナル（那覇・米須・高嶺向け）,沖縄200か912,琉球バス交通
2026/08/21,07:00,06:57,3,定時,89,潮平（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/21,07:00,06:54,6,遅延 +6分,89,宇栄原入口（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/21,07:00,06:58,2,定時,89,公園前（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/21,07:00,06:59,1,定時,89,開南（那覇バスターミナル・旭橋向け）,沖縄200か1691,琉球バス交通
2026/08/21,07:00,06:59,1,定時,89,那覇バスターミナル　おりば G,沖縄200か 930,沖縄バス
2026/08/21,07:00,06:54,6,遅延 +6分,89,新町入口（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/21,07:01,07:01,0,定時,89,阿波根（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/21,07:01,07:01,0,定時,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄200か1691,琉球バス交通
2026/08/21,07:01,07:00,1,定時,89,翁長（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/21,07:01,07:01,0,定時,89,旭橋・那覇バスターミナル　のりば１０,沖縄200か 930,沖縄バス
2026/08/21,07:02,06:55,7,遅延 +7分,89,第二ゲート（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/21,07:02,06:56,6,遅延 +6分,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄200か1691,琉球バス交通
2026/08/21,07:03,07:00,3,定時,89,翁長入口（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/21,07:03,07:03,0,定時,89,旭町（開南・国場向け）,沖縄230あ 1364,沖縄バス
2026/08/21,07:03,06:57,6,遅延 +6分,89,上泉（那覇バスターミナル・小禄向け）,沖縄200か1691,琉球バス交通
2026/08/21,07:04,06:53,11,遅延 +11分,89,西壷川（開南・国場向け）,沖縄230あ 1364,沖縄バス
2026/08/21,07:04,07:05,-1,定時,89,壺川（開南・国場向け）,沖縄230あ 1364,沖縄バス
2026/08/21,07:05,07:02,3,定時,89,豊見城南高校前（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/21,07:05,07:05,0,定時,89,糸満市役所入口（那覇・米須・高嶺向け）,沖縄200か912,琉球バス交通
2026/08/21,07:06,07:06,0,定時,89,糸満市場入口（那覇・米須・高嶺向け）,沖縄200か912,琉球バス交通
2026/08/21,07:06,07:03,3,定時,89,与根入口（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/21,07:07,07:07,0,定時,89,糸満ロータリー（那覇・沖水向け）,沖縄200か912,琉球バス交通
2026/08/21,07:07,07:03,4,遅延 +4分,89,座安入口（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/21,07:07,07:11,-4,早着 -4分,89,赤嶺駅前（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/21,07:07,07:06,1,定時,89,農協会館前（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/21,07:07,07:04,3,定時,89,伊良波（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/21,07:07,07:07,0,定時,89,与儀小学校前（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/21,07:08,07:08,0,定時,89,糸満西区（那覇・沖水向け）,沖縄200か912,琉球バス交通
2026/08/21,07:08,07:08,0,定時,89,与儀十字路（那覇署前　牧志駅・おもろまち方面）,沖縄230あ 1364,沖縄バス
2026/08/21,07:09,07:08,1,定時,89,白銀堂前（那覇・沖水向け）,沖縄200か912,琉球バス交通
2026/08/21,07:10,07:09,1,定時,89,糸満入口（那覇・沖水向け）,沖縄200か912,琉球バス交通
2026/08/21,07:10,07:10,0,定時,89,糸満市役所入口（那覇・米須・高嶺向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:10,07:05,5,遅延 +5分,89,我那覇（那覇方面）,沖縄200か 931,沖縄バス
2026/08/21,07:10,07:13,-3,早着 -3分,89,赤嶺安里原（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/21,07:11,07:11,0,定時,89,西崎入口（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/21,07:11,07:11,0,定時,89,開南（那覇バスターミナル・旭橋向け）,沖縄230あ 1364,沖縄バス
2026/08/21,07:11,07:11,0,定時,89,糸満市場入口（那覇・米須・高嶺向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:11,07:15,-4,早着 -4分,89,小禄駅前（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/21,07:12,07:12,0,定時,89,糸満ロータリー（那覇・沖水向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:12,07:13,-1,定時,89,潮平（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/21,07:12,07:06,6,遅延 +6分,89,名嘉地（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/21,07:12,07:11,1,定時,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄230あ 1364,沖縄バス
2026/08/21,07:13,07:13,0,定時,89,糸満西区（那覇・沖水向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:14,07:10,4,遅延 +4分,89,糸満バスターミナル（那覇・米須・高嶺向け）,沖縄200か908,琉球バス交通
2026/08/21,07:14,07:15,-1,定時,89,糸満入口（那覇・沖水向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:14,07:11,3,定時,89,高良（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/21,07:14,07:16,-2,早着 -2分,89,田原（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/21,07:14,07:14,0,定時,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄230あ 1364,沖縄バス
2026/08/21,07:15,07:15,0,定時,89,上泉（那覇バスターミナル・小禄向け）,沖縄230あ 1364,沖縄バス
2026/08/21,07:15,07:17,-2,早着 -2分,89,阿波根（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/21,07:15,07:09,6,遅延 +6分,89,宇栄原入口（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/21,07:16,07:09,7,遅延 +7分,89,新町入口（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/21,07:16,07:17,-1,定時,89,西崎入口（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:16,07:17,-1,定時,89,那覇西高校前（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/21,07:18,07:18,0,定時,89,西崎小学校入口（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:18,07:16,2,定時,89,翁長（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/21,07:18,07:10,8,遅延 +8分,89,第二ゲート（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/21,07:19,07:16,3,定時,89,翁長入口（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/21,07:19,07:19,0,定時,89,工業団地入口（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:19,07:18,1,定時,89,豊見城南高校前（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/21,07:20,07:20,0,定時,89,西崎二丁目（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:21,07:19,2,定時,89,与根入口（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/21,07:22,07:22,0,定時,89,西崎第二団地前（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:22,07:19,3,定時,89,座安入口（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/21,07:22,07:11,11,遅延 +11分,89,赤嶺駅前（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/21,07:22,07:17,5,遅延 +5分,89,金城（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/21,07:23,07:23,0,定時,89,西崎運動公園前（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:23,07:20,3,定時,89,伊良波（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/21,07:24,07:25,-1,定時,89,西崎中学校入口（那覇・向陽高校向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:25,07:21,4,遅延 +4分,89,我那覇（那覇方面）,沖縄200か912,琉球バス交通
2026/08/21,07:26,07:27,-1,定時,89,阿波根（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:26,07:13,13,遅延 +13分,89,赤嶺安里原（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/21,07:26,07:23,3,定時,89,名嘉地（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/21,07:26,07:15,11,遅延 +11分,89,小禄駅前（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/21,07:26,07:21,5,遅延 +5分,89,軍桟橋前（那覇空港→旭橋方面）,沖縄200か911,琉球バス交通
2026/08/21,07:27,07:27,0,定時,89,翁長（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:27,07:16,11,遅延 +11分,89,田原（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/21,07:28,07:25,3,定時,89,糸満市役所入口（那覇・米須・高嶺向け）,沖縄200か908,琉球バス交通
2026/08/21,07:28,07:26,2,定時,89,糸満市場入口（那覇・米須・高嶺向け）,沖縄200か908,琉球バス交通
2026/08/21,07:28,07:27,1,定時,89,翁長入口（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:28,07:23,5,遅延 +5分,89,公園前（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/21,07:29,07:29,0,定時,89,高良（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/21,07:29,07:29,0,定時,89,那覇西高校前（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/21,07:29,07:26,3,定時,89,糸満ロータリー（那覇・沖水向け）,沖縄200か908,琉球バス交通
2026/08/21,07:29,07:29,0,定時,89,豊見城南高校前（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:30,07:27,3,定時,89,糸満西区（那覇・沖水向け）,沖縄200か908,琉球バス交通
2026/08/21,07:30,07:26,4,遅延 +4分,89,宇栄原入口（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/21,07:30,07:27,3,定時,89,白銀堂前（那覇・沖水向け）,沖縄200か908,琉球バス交通
2026/08/21,07:30,07:30,0,定時,89,与根入口（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:30,07:26,4,遅延 +4分,89,新町入口（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/21,07:31,07:30,1,定時,89,座安入口（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:31,07:29,2,定時,89,旭橋・那覇バスターミナル　のりば１０,沖縄200か911,琉球バス交通
2026/08/21,07:31,07:28,3,定時,89,糸満入口（那覇・沖水向け）,沖縄200か908,琉球バス交通
2026/08/21,07:32,07:31,1,定時,89,伊良波（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:33,07:30,3,定時,89,西崎入口（那覇バスターミナル向け）,沖縄200か908,琉球バス交通
2026/08/21,07:33,07:29,4,遅延 +4分,89,金城（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/21,07:34,07:29,5,遅延 +5分,89,旭町（開南・国場向け）,沖縄200か911,琉球バス交通
2026/08/21,07:34,07:31,3,定時,89,潮平（那覇バスターミナル向け）,沖縄200か908,琉球バス交通
2026/08/21,07:34,07:32,2,定時,89,我那覇（那覇方面）,沖縄230あ 1365,沖縄バス
2026/08/21,07:35,07:40,-5,早着 -5分,89,第二ゲート（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/21,07:35,07:34,1,定時,89,名嘉地（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:35,07:21,14,遅延 +14分,89,軍桟橋前（那覇空港→旭橋方面）,沖縄200か 931,沖縄バス
2026/08/21,07:36,07:32,4,遅延 +4分,89,壺川（開南・国場向け）,沖縄200か911,琉球バス交通
2026/08/21,07:36,07:29,7,遅延 +7分,89,阿波根（那覇バスターミナル向け）,沖縄200か908,琉球バス交通
2026/08/21,07:37,07:29,8,遅延 +8分,89,高良（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:38,07:23,15,遅延 +15分,89,公園前（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/21,07:38,07:34,4,遅延 +4分,89,農協会館前（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/21,07:38,07:35,3,定時,89,与儀小学校前（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/21,07:39,07:34,5,遅延 +5分,89,翁長入口（那覇バスターミナル向け）,沖縄200か908,琉球バス交通
2026/08/21,07:39,07:38,1,定時,89,宇栄原入口（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:40,07:37,3,定時,89,豊見城南高校前（那覇バスターミナル向け）,沖縄200か908,琉球バス交通
2026/08/21,07:40,07:38,2,定時,89,新町入口（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:40,07:42,-2,早着 -2分,89,赤嶺駅前（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/21,07:40,07:37,3,定時,89,与儀十字路（那覇署前　牧志駅・おもろまち方面）,沖縄200か911,琉球バス交通
2026/08/21,07:41,07:41,0,定時,89,糸満市役所入口（那覇・米須・高嶺向け）,沖縄230あ 1363 ,沖縄バス
2026/08/21,07:41,07:46,-5,早着 -5分,89,那覇バスターミナル　おりば G,沖縄230あ 1364,沖縄バス
2026/08/21,07:42,07:40,2,定時,89,第二ゲート（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:42,07:42,0,定時,89,糸満市場入口（那覇・米須・高嶺向け）,沖縄230あ 1363 ,沖縄バス
2026/08/21,07:42,07:38,4,遅延 +4分,89,与根入口（那覇バスターミナル向け）,沖縄200か908,琉球バス交通
2026/08/21,07:43,07:43,0,定時,89,糸満ロータリー（那覇・沖水向け）,沖縄230あ 1363 ,沖縄バス
2026/08/21,07:43,07:46,-3,早着 -3分,89,開南（那覇バスターミナル・旭橋向け）,沖縄200か911,琉球バス交通
2026/08/21,07:43,07:44,-1,定時,89,糸満西区（那覇・沖水向け）,沖縄230あ 1363 ,沖縄バス
2026/08/21,07:43,07:38,5,遅延 +5分,89,座安入口（那覇バスターミナル向け）,沖縄200か908,琉球バス交通
2026/08/21,07:43,07:44,-1,定時,89,赤嶺安里原（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/21,07:44,07:39,5,遅延 +5分,89,伊良波（那覇バスターミナル向け）,沖縄200か908,琉球バス交通
2026/08/21,07:44,07:46,-2,早着 -2分,89,旭橋・那覇バスターミナル　のりば１０,沖縄200か 931,沖縄バス
2026/08/21,07:44,07:44,0,定時,89,白銀堂前（那覇・沖水向け）,沖縄230あ 1363 ,沖縄バス
2026/08/21,07:44,07:46,-2,早着 -2分,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄200か911,琉球バス交通
2026/08/21,07:45,07:45,0,定時,89,糸満入口（那覇・沖水向け）,沖縄230あ 1363 ,沖縄バス
2026/08/21,07:45,07:47,-2,早着 -2分,89,小禄駅前（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/21,07:45,07:29,16,遅延 +16分,89,旭町（開南・国場向け）,沖縄200か 931,沖縄バス
2026/08/21,07:45,07:43,2,定時,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄200か911,琉球バス交通
2026/08/21,07:46,07:40,6,遅延 +6分,89,我那覇（那覇方面）,沖縄200か908,琉球バス交通
2026/08/21,07:46,07:44,2,定時,89,赤嶺安里原（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/21,07:46,07:48,-2,早着 -2分,89,田原（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/21,07:47,07:47,0,定時,89,西崎入口（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/21,07:47,07:44,3,定時,89,上泉（那覇バスターミナル・小禄向け）,沖縄200か911,琉球バス交通
