日付,到着時刻,定刻,遅延(分),状況,系統,バス停名,ナンバー,バス会社
2026/08/10,07:00,06:59,1,定時,98,沖縄国際大学前（バイパス・大謝名向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:00,06:59,1,定時,98,おもろまち駅前（国際通り・開南・久茂地向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:00,06:53,7,遅延 +7分,98,宇栄原団地前（豊崎向け）,沖縄200か640,琉球バス交通
2026/08/10,07:01,07:04,-3,早着 -3分,98,安里一区（国際通り向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:01,,,定刻不明,98,第一佐真下（バイパス・大謝名向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:02,06:55,7,遅延 +7分,98,とみぐすく南（豊崎向け）,沖縄200か640,琉球バス交通
2026/08/10,07:03,,,定刻不明,98,第二佐真下（バイパス・大謝名向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:03,06:56,7,遅延 +7分,98,平和台北口（豊崎向け）,沖縄200か640,琉球バス交通
2026/08/10,07:04,06:58,6,遅延 +6分,98,宜保公民館前（豊崎向け）,沖縄200か640,琉球バス交通
2026/08/10,07:04,07:04,0,定時,98,安里（那覇バスターミナル・旭橋向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:04,06:58,6,遅延 +6分,98,宜保（豊崎向け）,沖縄200か640,琉球バス交通
2026/08/10,07:05,,,定刻不明,98,牧志（那覇バスターミナル・旭橋向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:06,07:04,2,定時,98,真栄原（古島駅向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:06,07:00,6,遅延 +6分,98,豊見城中央病院前（豊崎向け）,沖縄200か640,琉球バス交通
2026/08/10,07:07,07:01,6,遅延 +6分,98,平和台団地入口（豊崎向け）,沖縄200か640,琉球バス交通
2026/08/10,07:07,07:08,-1,定時,98,広栄団地入口（古島駅向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:07,07:07,0,定時,98,ホテルコレクティブ前（那覇バスターミナル・旭橋向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:09,07:08,1,定時,98,広栄（古島駅向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:10,07:04,6,遅延 +6分,98,我那覇（糸満・豊崎向け）,沖縄200か640,琉球バス交通
2026/08/10,07:11,07:12,-1,定時,98,県庁北口（那覇バスターミナル・旭橋向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:11,07:05,6,遅延 +6分,98,伊良波（糸満・豊崎向け）,沖縄200か640,琉球バス交通
2026/08/10,07:12,07:11,1,定時,98,嘉数（宜野湾市）（古島駅向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:12,07:06,6,遅延 +6分,98,与根入口（糸満・豊崎向け）,沖縄200か640,琉球バス交通
2026/08/10,07:13,07:15,-2,早着 -2分,98,旭橋・那覇バスターミナル（公園前向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:13,07:08,5,遅延 +5分,98,翁長北（道の駅豊崎向け）,沖縄200か640,琉球バス交通
2026/08/10,07:14,07:14,0,定時,98,浅野浦（古島駅向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:15,07:16,-1,定時,98,大平（浦添市）（古島駅向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:17,07:10,7,遅延 +7分,98,豊崎入口（道の駅豊崎向け）,沖縄200か640,琉球バス交通
2026/08/10,07:17,07:18,-1,定時,98,陽明高校前（古島駅向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:17,07:11,6,遅延 +6分,98,アウトレットモールあしびなー前（道の駅豊崎向け）,沖縄200か640,琉球バス交通
2026/08/10,07:18,07:20,-2,早着 -2分,98,琉大北口駐車場（那覇・豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/10,07:18,07:16,2,定時,98,軍桟橋前（豊崎向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:19,07:17,2,定時,98,山下（豊崎向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:20,07:20,0,定時,98,沢岻（おもろまち駅向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:21,07:20,1,定時,98,小禄入口（豊崎向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:21,07:12,9,遅延 +9分,98,道の駅豊崎（終点）,沖縄200か640,琉球バス交通
2026/08/10,07:21,,,定刻不明,98,志真志三丁目（バイパス向け）,沖縄200か1396,琉球バス交通
2026/08/10,07:22,07:20,2,定時,98,小禄（豊崎向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:23,07:22,1,定時,98,末吉団地前（おもろまち駅向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:23,,,定刻不明,98,志真志ハイツ入口（バイパス向け）,沖縄200か1396,琉球バス交通
2026/08/10,07:24,,,定刻不明,98,志真志住宅前（バイパス向け）,沖縄200か1396,琉球バス交通
2026/08/10,07:24,07:20,4,遅延 +4分,98,小禄南小学校入口（豊崎向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:24,07:23,1,定時,98,古島駅前（おもろまち駅向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:25,07:24,1,定時,98,宇栄原団地前（豊崎向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:27,07:25,2,定時,98,長田（バイパス向け）,沖縄200か1396,琉球バス交通
2026/08/10,07:27,07:26,1,定時,98,とみぐすく南（豊崎向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:27,07:25,2,定時,98,興南高校前（国際通り・開南・久茂地向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:28,07:27,1,定時,98,平和台北口（豊崎向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:29,07:28,1,定時,98,沖縄国際大学入口（バイパス・大謝名向け）,沖縄200か1396,琉球バス交通
2026/08/10,07:29,07:27,2,定時,98,真嘉比（国際通り・開南・久茂地向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:29,07:29,0,定時,98,宜保公民館前（豊崎向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:30,07:29,1,定時,98,沖縄国際大学前（バイパス・大謝名向け）,沖縄200か1396,琉球バス交通
2026/08/10,07:31,,,定刻不明,98,第一佐真下（バイパス・大謝名向け）,沖縄200か1396,琉球バス交通
2026/08/10,07:31,07:29,2,定時,98,宜保（豊崎向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:32,07:29,3,定時,98,おもろまち駅前（国際通り・開南・久茂地向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:32,07:31,1,定時,98,豊見城中央病院前（豊崎向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:33,,,定刻不明,98,第二佐真下（バイパス・大謝名向け）,沖縄200か1396,琉球バス交通
2026/08/10,07:33,07:34,-1,定時,98,安里一区（国際通り向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:33,07:32,1,定時,98,平和台団地入口（豊崎向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:34,07:35,-1,定時,98,真栄原（古島駅向け）,沖縄200か1396,琉球バス交通
2026/08/10,07:37,07:40,-3,早着 -3分,98,広栄団地入口（古島駅向け）,沖縄200か1396,琉球バス交通
2026/08/10,07:37,07:34,3,定時,98,安里（那覇バスターミナル・旭橋向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:38,07:35,3,定時,98,我那覇（糸満・豊崎向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:38,07:42,-4,早着 -4分,98,牧志（那覇バスターミナル・旭橋向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:38,07:35,3,定時,98,伊良波（糸満・豊崎向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:40,07:36,4,遅延 +4分,98,与根入口（糸満・豊崎向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:40,07:40,0,定時,98,広栄（古島駅向け）,沖縄200か1396,琉球バス交通
2026/08/10,07:41,07:37,4,遅延 +4分,98,ホテルコレクティブ前（那覇バスターミナル・旭橋向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:41,07:38,3,定時,98,翁長北（道の駅豊崎向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:44,07:44,0,定時,98,嘉数（宜野湾市）（古島駅向け）,沖縄200か1396,琉球バス交通
2026/08/10,07:44,07:42,2,定時,98,県庁北口（那覇バスターミナル・旭橋向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:45,07:40,5,遅延 +5分,98,豊崎入口（道の駅豊崎向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:45,07:41,4,遅延 +4分,98,アウトレットモールあしびなー前（道の駅豊崎向け）,沖縄200か1717,琉球バス交通
2026/08/10,07:47,07:42,5,遅延 +5分,98,道の駅豊崎（終点）,沖縄200か1717,琉球バス交通
2026/08/10,07:47,07:45,2,定時,98,旭橋・那覇バスターミナル（公園前向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:49,07:50,-1,定時,98,琉大北口駐車場（那覇・豊崎向け）,沖縄230あ1621,琉球バス交通
2026/08/10,07:50,07:48,2,定時,98,浅野浦（古島駅向け）,沖縄200か1396,琉球バス交通
2026/08/10,07:51,,,定刻不明,98,志真志三丁目（バイパス向け）,沖縄230あ1621,琉球バス交通
2026/08/10,07:52,07:51,1,定時,98,大平（浦添市）（古島駅向け）,沖縄200か1396,琉球バス交通
2026/08/10,07:53,,,定刻不明,98,志真志ハイツ入口（バイパス向け）,沖縄230あ1621,琉球バス交通
2026/08/10,07:53,07:54,-1,定時,98,陽明高校前（古島駅向け）,沖縄200か1396,琉球バス交通
2026/08/10,07:55,07:46,9,遅延 +9分,98,軍桟橋前（豊崎向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:56,07:47,9,遅延 +9分,98,山下（豊崎向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:57,07:56,1,定時,98,沢岻（おもろまち駅向け）,沖縄200か1396,琉球バス交通
2026/08/10,07:58,,,定刻不明,98,志真志住宅前（バイパス向け）,沖縄230あ1621,琉球バス交通
2026/08/10,07:58,07:50,8,遅延 +8分,98,小禄入口（豊崎向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:58,07:50,8,遅延 +8分,98,小禄（豊崎向け）,沖縄200か1241,琉球バス交通
2026/08/10,07:59,07:57,2,定時,98,長田（バイパス向け）,沖縄230あ1621,琉球バス交通
2026/08/10,07:59,07:58,1,定時,98,末吉団地前（おもろまち駅向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:00,07:59,1,定時,98,古島駅前（おもろまち駅向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:01,07:50,11,遅延 +11分,98,小禄自治会館入口（豊崎向け）,沖縄200か1241,琉球バス交通
2026/08/10,08:01,08:01,0,定時,98,沖縄国際大学入口（バイパス・大謝名向け）,沖縄230あ1621,琉球バス交通
2026/08/10,08:02,08:02,0,定時,98,沖縄国際大学前（バイパス・大謝名向け）,沖縄230あ1621,琉球バス交通
2026/08/10,08:02,08:01,1,定時,98,興南高校前（国際通り・開南・久茂地向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:02,07:50,12,遅延 +12分,98,小禄南小学校入口（豊崎向け）,沖縄200か1241,琉球バス交通
2026/08/10,08:03,,,定刻不明,98,第一佐真下（バイパス・大謝名向け）,沖縄230あ1621,琉球バス交通
2026/08/10,08:03,07:54,9,遅延 +9分,98,宇栄原団地前（豊崎向け）,沖縄200か1241,琉球バス交通
2026/08/10,08:04,07:57,7,遅延 +7分,98,とみぐすく南（豊崎向け）,沖縄200か1241,琉球バス交通
2026/08/10,08:04,,,定刻不明,98,第二佐真下（バイパス・大謝名向け）,沖縄230あ1621,琉球バス交通
2026/08/10,08:06,08:03,3,定時,98,真嘉比（国際通り・開南・久茂地向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:06,07:58,8,遅延 +8分,98,平和台北口（豊崎向け）,沖縄200か1241,琉球バス交通
2026/08/10,08:07,08:04,3,定時,98,おもろまち駅前（国際通り・開南・久茂地向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:07,08:00,7,遅延 +7分,98,宜保公民館前（豊崎向け）,沖縄200か1241,琉球バス交通
2026/08/10,08:07,08:00,7,遅延 +7分,98,宜保（豊崎向け）,沖縄200か1241,琉球バス交通
2026/08/10,08:09,08:10,-1,定時,98,真栄原（古島駅向け）,沖縄230あ1621,琉球バス交通
2026/08/10,08:09,08:11,-2,早着 -2分,98,安里一区（国際通り向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:10,08:02,8,遅延 +8分,98,豊見城中央病院前（豊崎向け）,沖縄200か1241,琉球バス交通
2026/08/10,08:10,08:14,-4,早着 -4分,98,広栄団地入口（古島駅向け）,沖縄230あ1621,琉球バス交通
2026/08/10,08:10,08:03,7,遅延 +7分,98,平和台団地入口（豊崎向け）,沖縄200か1241,琉球バス交通
2026/08/10,08:12,08:11,1,定時,98,安里（那覇バスターミナル・旭橋向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:13,,,定刻不明,98,牧志（那覇バスターミナル・旭橋向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:13,08:14,-1,定時,98,広栄（古島駅向け）,沖縄230あ1621,琉球バス交通
2026/08/10,08:15,08:14,1,定時,98,ホテルコレクティブ前（那覇バスターミナル・旭橋向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:16,08:20,-4,早着 -4分,98,嘉数（宜野湾市）（古島駅向け）,沖縄230あ1621,琉球バス交通
2026/08/10,08:16,08:06,10,遅延 +10分,98,我那覇（糸満・豊崎向け）,沖縄200か1241,琉球バス交通
2026/08/10,08:18,08:06,12,遅延 +12分,98,伊良波（糸満・豊崎向け）,沖縄200か1241,琉球バス交通
2026/08/10,08:18,08:19,-1,定時,98,県庁北口（那覇バスターミナル・旭橋向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:19,08:08,11,遅延 +11分,98,座安入口（糸満・豊崎向け）,沖縄200か1241,琉球バス交通
2026/08/10,08:20,08:08,12,遅延 +12分,98,与根入口（糸満・豊崎向け）,沖縄200か1241,琉球バス交通
2026/08/10,08:21,08:11,10,遅延 +10分,98,翁長北（道の駅豊崎向け）,沖縄200か1241,琉球バス交通
2026/08/10,08:21,08:23,-2,早着 -2分,98,旭橋・那覇バスターミナル（公園前向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:23,08:25,-2,早着 -2分,98,琉大北口駐車場（那覇・豊崎向け）,沖縄200か1684,琉球バス交通
2026/08/10,08:23,08:13,10,遅延 +10分,98,豊崎入口（道の駅豊崎向け）,沖縄200か1241,琉球バス交通
2026/08/10,08:24,08:26,-2,早着 -2分,98,浅野浦（古島駅向け）,沖縄230あ1621,琉球バス交通
2026/08/10,08:25,08:14,11,遅延 +11分,98,アウトレットモールあしびなー前（道の駅豊崎向け）,沖縄200か1241,琉球バス交通
2026/08/10,08:25,08:16,9,遅延 +9分,98,道の駅豊崎（終点）,沖縄200か1241,琉球バス交通
2026/08/10,08:27,,,定刻不明,98,志真志三丁目（バイパス向け）,沖縄200か1684,琉球バス交通
2026/08/10,08:27,08:28,-1,定時,98,大平（浦添市）（古島駅向け）,沖縄230あ1621,琉球バス交通
2026/08/10,08:27,08:23,4,遅延 +4分,98,公園前（高良・小禄・空港向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:27,08:24,3,定時,98,軍桟橋前（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:29,,,定刻不明,98,志真志ハイツ入口（バイパス向け）,沖縄200か1684,琉球バス交通
2026/08/10,08:29,08:24,5,遅延 +5分,98,山下（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:29,08:18,11,遅延 +11分,98,豊崎美らSUNビーチ前（終点）,沖縄200か1241,琉球バス交通
2026/08/10,08:29,,,定刻不明,98,志真志住宅前（バイパス向け）,沖縄200か1684,琉球バス交通
2026/08/10,08:29,08:33,-4,早着 -4分,98,陽明高校前（古島駅向け）,沖縄230あ1621,琉球バス交通
2026/08/10,08:31,08:32,-1,定時,98,長田（バイパス向け）,沖縄200か1684,琉球バス交通
2026/08/10,08:31,08:28,3,定時,98,小禄入口（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:32,08:28,4,遅延 +4分,98,小禄（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:35,08:36,-1,定時,98,沖縄国際大学入口（バイパス・大謝名向け）,沖縄200か1684,琉球バス交通
2026/08/10,08:35,08:28,7,遅延 +7分,98,小禄自治会館入口（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:36,08:36,0,定時,98,沢岻（おもろまち駅向け）,沖縄230あ1621,琉球バス交通
2026/08/10,08:36,08:28,8,遅延 +8分,98,小禄南小学校入口（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:36,08:32,4,遅延 +4分,98,宇栄原団地前（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:37,08:38,-1,定時,98,沖縄国際大学前（バイパス・大謝名向け）,沖縄200か1684,琉球バス交通
2026/08/10,08:37,08:34,3,定時,98,とみぐすく南（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:38,,,定刻不明,98,第一佐真下（バイパス・大謝名向け）,沖縄200か1684,琉球バス交通
2026/08/10,08:39,08:38,1,定時,98,末吉団地前（おもろまち駅向け）,沖縄230あ1621,琉球バス交通
2026/08/10,08:40,08:35,5,遅延 +5分,98,平和台北口（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:40,08:39,1,定時,98,古島駅前（おもろまち駅向け）,沖縄230あ1621,琉球バス交通
2026/08/10,08:41,,,定刻不明,98,第二佐真下（バイパス・大謝名向け）,沖縄200か1684,琉球バス交通
2026/08/10,08:41,08:37,4,遅延 +4分,98,宜保（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:43,08:39,4,遅延 +4分,98,豊見城中央病院前（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:43,08:41,2,定時,98,興南高校前（国際通り・開南・久茂地向け）,沖縄230あ1621,琉球バス交通
2026/08/10,08:43,08:40,3,定時,98,平和台団地入口（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:44,08:44,0,定時,98,真栄原（古島駅向け）,沖縄200か1684,琉球バス交通
2026/08/10,08:46,08:42,4,遅延 +4分,98,真嘉比（国際通り・開南・久茂地向け）,沖縄230あ1621,琉球バス交通
2026/08/10,08:46,08:49,-3,早着 -3分,98,広栄団地入口（古島駅向け）,沖縄200か1684,琉球バス交通
2026/08/10,08:46,08:44,2,定時,98,おもろまち駅前（国際通り・開南・久茂地向け）,沖縄230あ1621,琉球バス交通
2026/08/10,08:46,08:44,2,定時,98,我那覇（糸満・豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:47,08:44,3,定時,98,伊良波（糸満・豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:48,08:46,2,定時,98,座安入口（糸満・豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:49,08:49,0,定時,98,広栄（古島駅向け）,沖縄200か1684,琉球バス交通
2026/08/10,08:49,08:50,-1,定時,98,安里一区（国際通り向け）,沖縄230あ1621,琉球バス交通
2026/08/10,08:51,08:50,1,定時,98,安里（那覇バスターミナル・旭橋向け）,沖縄230あ1621,琉球バス交通
2026/08/10,08:52,,,定刻不明,98,牧志（那覇バスターミナル・旭橋向け）,沖縄230あ1621,琉球バス交通
2026/08/10,08:53,08:52,1,定時,98,嘉数（宜野湾市）（古島駅向け）,沖縄200か1684,琉球バス交通
2026/08/10,08:53,08:46,7,遅延 +7分,98,与根入口（糸満・豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:54,08:54,0,定時,98,ホテルコレクティブ前（那覇バスターミナル・旭橋向け）,沖縄230あ1621,琉球バス交通
2026/08/10,08:55,08:56,-1,定時,98,浅野浦（古島駅向け）,沖縄200か1684,琉球バス交通
2026/08/10,08:55,08:48,7,遅延 +7分,98,翁長北（道の駅豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:57,08:58,-1,定時,98,大平（浦添市）（古島駅向け）,沖縄200か1684,琉球バス交通
2026/08/10,08:57,,,定刻不明,98,県庁北口（那覇バスターミナル・旭橋向け）,沖縄230あ1621,琉球バス交通
2026/08/10,08:58,08:50,8,遅延 +8分,98,豊崎入口（道の駅豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:59,08:51,8,遅延 +8分,98,アウトレットモールあしびなー前（道の駅豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/10,08:59,09:02,-3,早着 -3分,98,陽明高校前（古島駅向け）,沖縄200か1684,琉球バス交通
2026/08/11,07:00,06:58,2,定時,98,真嘉比（国際通り・開南・久茂地向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:01,06:59,2,定時,98,おもろまち駅前（国際通り・開南・久茂地向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:03,07:04,-1,定時,98,安里一区（国際通り向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:07,07:04,3,定時,98,安里（那覇バスターミナル・旭橋向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:08,07:12,-4,早着 -4分,98,牧志（那覇バスターミナル・旭橋向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:11,07:07,4,遅延 +4分,98,ホテルコレクティブ前（那覇バスターミナル・旭橋向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:14,07:12,2,定時,98,県庁北口（那覇バスターミナル・旭橋向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:15,07:15,0,定時,98,旭橋・那覇バスターミナル（公園前向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:19,07:20,-1,定時,98,琉大北口駐車場（那覇・豊崎向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:20,07:15,5,遅延 +5分,98,公園前（高良・小禄・空港向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:20,07:16,4,遅延 +4分,98,軍桟橋前（豊崎向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:21,,,定刻不明,98,志真志三丁目（バイパス向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:22,07:17,5,遅延 +5分,98,山下（豊崎向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:23,,,定刻不明,98,志真志住宅前（バイパス向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:24,07:20,4,遅延 +4分,98,小禄入口（豊崎向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:25,07:25,0,定時,98,長田（バイパス向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:25,07:20,5,遅延 +5分,98,小禄（豊崎向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:27,07:28,-1,定時,98,沖縄国際大学入口（バイパス・大謝名向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:27,07:20,7,遅延 +7分,98,小禄自治会館入口（豊崎向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:28,07:20,8,遅延 +8分,98,小禄南小学校入口（豊崎向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:28,07:29,-1,定時,98,沖縄国際大学前（バイパス・大謝名向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:28,07:24,4,遅延 +4分,98,宇栄原団地前（豊崎向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:30,,,定刻不明,98,第一佐真下（バイパス・大謝名向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:30,07:26,4,遅延 +4分,98,とみぐすく南（豊崎向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:31,07:27,4,遅延 +4分,98,平和台北口（豊崎向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:32,,,定刻不明,98,第二佐真下（バイパス・大謝名向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:32,07:29,3,定時,98,宜保公民館前（豊崎向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:33,07:29,4,遅延 +4分,98,宜保（豊崎向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:34,07:35,-1,定時,98,真栄原（古島駅向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:34,07:31,3,定時,98,豊見城中央病院前（豊崎向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:35,07:40,-5,早着 -5分,98,広栄団地入口（古島駅向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:36,07:32,4,遅延 +4分,98,平和台団地入口（豊崎向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:37,07:40,-3,早着 -3分,98,広栄（古島駅向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:40,07:35,5,遅延 +5分,98,我那覇（糸満・豊崎向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:40,07:44,-4,早着 -4分,98,嘉数（宜野湾市）（古島駅向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:40,07:35,5,遅延 +5分,98,伊良波（糸満・豊崎向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:42,,,定刻不明,98,浅野浦（古島駅向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:42,07:36,6,遅延 +6分,98,与根入口（糸満・豊崎向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:44,07:38,6,遅延 +6分,98,翁長北（道の駅豊崎向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:44,,,定刻不明,98,大平（浦添市）（古島駅向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:45,,,定刻不明,98,陽明高校前（古島駅向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:46,07:40,6,遅延 +6分,98,豊崎入口（道の駅豊崎向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:46,,,定刻不明,98,沢岻（おもろまち駅向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:47,,,定刻不明,98,末吉団地前（おもろまち駅向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:47,07:41,6,遅延 +6分,98,アウトレットモールあしびなー前（道の駅豊崎向け）,沖縄200か1679,琉球バス交通
2026/08/11,07:47,,,定刻不明,98,古島駅前（おもろまち駅向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:48,,,定刻不明,98,興南高校前（国際通り・開南・久茂地向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:50,,,定刻不明,98,真嘉比（国際通り・開南・久茂地向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:50,07:42,8,遅延 +8分,98,道の駅豊崎（終点）,沖縄200か1679,琉球バス交通
2026/08/11,07:50,,,定刻不明,98,おもろまち駅前（国際通り・開南・久茂地向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:52,07:34,18,遅延 +18分,98,安里一区（国際通り向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:55,,,定刻不明,98,安里（那覇バスターミナル・旭橋向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:57,07:42,15,遅延 +15分,98,牧志（那覇バスターミナル・旭橋向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:58,,,定刻不明,98,ホテルコレクティブ前（那覇バスターミナル・旭橋向け）,沖縄200か1616,琉球バス交通
2026/08/11,07:59,07:50,9,遅延 +9分,98,琉大北口駐車場（那覇・豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/11,08:00,07:42,18,遅延 +18分,98,県庁北口（那覇バスターミナル・旭橋向け）,沖縄200か1616,琉球バス交通
2026/08/11,08:01,,,定刻不明,98,志真志三丁目（バイパス向け）,沖縄200か1396,琉球バス交通
2026/08/11,08:03,,,定刻不明,98,志真志ハイツ入口（バイパス向け）,沖縄200か1396,琉球バス交通
2026/08/11,08:03,07:45,18,遅延 +18分,98,旭橋・那覇バスターミナル（公園前向け）,沖縄200か1616,琉球バス交通
2026/08/11,08:05,,,定刻不明,98,志真志住宅前（バイパス向け）,沖縄200か1396,琉球バス交通
2026/08/11,08:05,07:57,8,遅延 +8分,98,長田（バイパス向け）,沖縄200か1396,琉球バス交通
